case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_support_promoted_boundary_pairs,lm_v7_allowed,lm_v7_candidates,lm_v7_coverage_allowed,lm_v7_coverage_pressure,lm_v7_keyframe_pressure,lm_v7_lba_pressure,lm_v7_probation_culled_found_ratio,lm_v7_probation_culled_low_obs,lm_v7_probation_low_use_rejected,lm_v7_probation_matured,lm_v7_probation_pose_use_chi2_weight,lm_v7_probation_pose_use_chi2_weighted_sum,lm_v7_probation_pose_use_edges,lm_v7_probation_pose_use_inliers,lm_v7_probation_prebad,lm_v7_probation_residual_rejected,lm_v7_probation_score_recent,lm_v7_probation_survived,lm_v7_quota_rejected,lm_v7_rejected,lm_v7_scale_pressure,lm_v7_state_allowed,lm_v7_total_boundary_features,lm_v7_tracking_pressure,lm_v7_unmatched_boundary_cells,lm_v7_unmatched_boundary_features
wrpy_v7_original,114,1341846651.654223,1,53,2708,575,268,1.459479,0.021586,0.171930,703.0,24.0,29.0,198.0,1.0,10.0,5.0,21.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,9.0,10.0,10.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,8.0,31.0
wrpy_v7_original,116,1341846651.722318,1,52,2599,511,210,1.522116,0.026565,0.149121,692.0,22.0,31.0,166.0,0.0,0.0,,18.0,17.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,39.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,
wrpy_v7_original,117,1341846651.754212,1,53,2671,551,257,1.552145,0.030029,0.170576,670.0,23.0,35.0,184.0,6.0,8.0,14.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,8.0,7.0,8.0,6.0,4.0,4.0,1.0,1.0,0.0,1.0,7.0,6.0,6.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,64.0,0.0,8.0,38.0
wrpy_v7_original,118,1341846651.790200,1,54,2744,556,236,1.583334,0.031188,0.193011,622.0,41.0,24.0,217.0,0.0,0.0,,4.0,4.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,25.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.163193,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,
wrpy_v7_original,119,1341846651.822233,1,55,2804,563,220,1.605749,0.022415,0.218118,466.0,3.0,5.0,352.0,4.0,4.0,18.0,24.0,22.0,,,,,,,,,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,14.0,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0,2.307645,3.0,3.0,0.0,0.0,1.0,1.0,,,,,,,,
wrpy_v7_original,120,1341846651.858213,1,56,2768,526,187,1.636777,0.031028,0.227288,484.0,2.0,3.0,389.0,0.0,0.0,,22.0,22.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,14.0,0.0,,,,,,,0.0,0.0,0.0,1.0,3.0,2.307645,3.0,3.0,0.0,0.0,1.0,0.0,,,,,,,,
wrpy_v7_original,121,1341846651.890237,1,57,2837,548,183,1.671425,0.034648,0.232835,459.0,7.0,3.0,388.0,0.0,0.0,,41.0,41.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,122,1341846651.922186,1,58,2822,567,206,1.696388,0.024963,0.331090,373.0,24.0,17.0,408.0,2.0,1.0,25.0,39.0,34.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,123,1341846651.958047,1,59,2821,538,188,1.724380,0.027991,0.349980,307.0,11.0,5.0,433.0,1.0,0.0,5.0,20.0,16.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,125,1341846652.022081,1,60,2690,464,164,1.791177,0.033076,0.293057,415.0,38.0,46.0,310.0,1.0,3.0,1.0,26.0,22.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,93.0,0.0,8.0,52.0
wrpy_v7_original,126,1341846652.058058,1,61,2724,470,182,1.828627,0.037451,0.303727,368.0,36.0,26.0,318.0,2.0,2.0,6.0,18.0,16.0,,,,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,127,1341846652.090106,1,62,2738,492,184,1.857469,0.028841,0.324997,307.0,27.0,22.0,392.0,0.0,0.0,,23.0,21.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,128,1341846652.126257,1,63,2752,496,161,1.891068,0.033599,0.272891,359.0,33.0,40.0,308.0,1.0,9.0,1.0,21.0,21.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,9.0,7.0,9.0,1.0,5.0,5.0,3.0,3.0,0.0,3.0,4.0,1.0,1.0,13.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,87.0,0.0,8.0,47.0
wrpy_v7_original,129,1341846652.158232,1,64,2658,463,170,1.931017,0.039949,0.279867,338.0,13.0,28.0,313.0,0.0,0.0,,53.0,50.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,25.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.572064,1.0,1.0,2.0,0.0,3.0,1.0,,,,,,,,
wrpy_v7_original,130,1341846652.190049,1,65,2720,475,172,1.968454,0.037437,0.289508,330.0,23.0,30.0,339.0,2.0,1.0,4.0,41.0,40.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,36.0,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0,7.62219,3.0,3.0,0.0,0.0,1.0,1.0,,,,,,,,
wrpy_v7_original,131,1341846652.225981,1,66,2810,480,126,2.009145,0.040691,0.247601,347.0,22.0,44.0,340.0,1.0,0.0,2.0,23.0,22.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,0.0,,,,,,,0.0,0.0,0.0,1.0,3.0,7.62219,3.0,3.0,0.0,0.0,1.0,0.0,,,,,,,,
wrpy_v7_original,132,1341846652.258089,1,67,2849,461,151,2.047638,0.038493,0.254098,400.0,18.0,25.0,253.0,4.0,10.0,16.0,53.0,49.0,,,,,,,,,0.0,1.0,9.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,133,1341846652.290189,1,67,2791,412,149,2.093341,0.045703,0.265498,412.0,12.0,20.0,226.0,1.0,0.0,19.0,109.0,70.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,134,1341846652.326148,1,68,2894,428,153,2.104544,0.011202,0.224421,447.0,11.0,33.0,195.0,0.0,0.0,,38.0,38.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,135,1341846652.358184,1,69,2980,454,201,2.117504,0.012960,0.222005,449.0,12.0,19.0,154.0,1.0,0.0,16.0,65.0,23.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,136,1341846652.394279,1,70,2985,499,238,2.135325,0.017822,0.218519,380.0,20.0,11.0,160.0,2.0,1.0,42.0,71.0,10.0,,,,,,,,,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,138,1341846652.458277,1,71,2933,468,232,2.201563,0.023265,0.187035,405.0,9.0,3.0,143.0,1.0,0.0,23.0,61.0,43.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,139,1341846652.494100,1,72,2975,488,262,2.231354,0.029790,0.179945,411.0,14.0,15.0,141.0,5.0,0.0,15.0,71.0,36.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,140,1341846652.526469,1,73,3008,515,247,2.246224,0.014870,0.181074,375.0,11.0,20.0,144.0,4.0,0.0,5.0,101.0,77.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,141,1341846652.562089,1,74,3027,468,184,2.282792,0.036568,0.198812,339.0,22.0,19.0,193.0,2.0,4.0,26.0,64.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,48.0,0.0,6.0,21.0
wrpy_v7_original,142,1341846652.594254,1,75,2939,425,150,2.304014,0.021221,0.223786,350.0,14.0,10.0,238.0,1.0,0.0,9.0,40.0,9.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,143,1341846652.626356,1,76,2968,400,138,2.323765,0.019752,0.213389,347.0,4.0,21.0,201.0,0.0,0.0,,56.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,144,1341846652.662152,1,77,3076,268,52,2.386986,0.063221,0.229775,327.0,10.0,15.0,215.0,0.0,0.0,,3.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,145,1341846652.694113,1,78,3117,275,61,2.398094,0.011108,0.240192,319.0,7.0,19.0,248.0,0.0,0.0,,2.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,146,1341846652.726378,1,79,3070,276,75,2.439962,0.041868,0.174912,393.0,6.0,41.0,205.0,2.0,1.0,1.0,3.0,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,147,1341846652.762129,1,80,3112,279,71,2.455064,0.015103,0.176947,388.0,11.0,32.0,186.0,0.0,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,148,1341846652.794152,1,81,3169,267,59,2.478927,0.023863,0.189681,352.0,10.0,28.0,190.0,0.0,0.0,,4.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,149,1341846652.830250,1,82,3184,284,58,2.521514,0.042587,0.105007,360.0,2.0,33.0,178.0,0.0,0.0,,4.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,150,1341846652.862014,1,83,3110,281,79,2.530253,0.008739,0.099782,342.0,3.0,43.0,165.0,0.0,0.0,,4.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,151,1341846652.894426,1,84,3096,264,77,2.541298,0.011045,0.103626,290.0,1.0,23.0,172.0,1.0,0.0,3.0,6.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,152,1341846652.930346,1,85,3112,261,66,2.563949,0.022651,0.096950,313.0,8.0,18.0,175.0,0.0,0.0,,9.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,153,1341846652.962213,1,86,3115,255,63,2.614872,0.050923,0.098997,276.0,2.0,14.0,195.0,1.0,0.0,4.0,21.0,8.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,154,1341846652.994687,1,87,3071,277,71,2.661258,0.046385,0.112819,312.0,3.0,12.0,189.0,5.0,8.0,134.0,143.0,134.0,,,,,,,,,0.0,8.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,155,1341846653.030292,1,88,3146,314,89,2.689243,0.027985,0.086299,275.0,9.0,23.0,171.0,6.0,13.0,177.0,182.0,180.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,13.0,9.0,13.0,6.0,2.0,2.0,1.0,1.0,0.0,2.0,8.0,6.0,6.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,102.0,2.0,8.0,64.0
wrpy_v7_original,156,1341846653.062672,1,89,3248,353,127,2.723183,0.033940,0.083118,297.0,16.0,14.0,171.0,0.0,0.0,,109.0,93.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,17.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.363629,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,
wrpy_v7_original,157,1341846653.099024,1,90,3288,345,118,2.733170,0.009988,0.084788,230.0,2.0,8.0,147.0,0.0,0.0,,105.0,105.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.0,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0,2.9780219999999997,3.0,3.0,0.0,0.0,1.0,1.0,,,,,,,,
wrpy_v7_original,158,1341846653.130475,1,91,3234,297,131,2.769683,0.036513,0.067051,258.0,3.0,12.0,137.0,2.0,3.0,22.0,95.0,74.0,,,,,,,,,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0,2.9780219999999997,3.0,3.0,1.0,0.0,1.0,0.0,,,,,,,,
wrpy_v7_original,159,1341846653.162620,1,92,3338,295,132,2.776413,0.006730,0.044525,325.0,2.0,16.0,83.0,0.0,5.0,,61.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,5.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,27.0,1.0,5.0,20.0
wrpy_v7_original,160,1341846653.198437,1,93,3403,324,147,2.820151,0.043738,0.048480,322.0,5.0,19.0,87.0,2.0,8.0,16.0,60.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,8.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,43.0,1.0,5.0,28.0
wrpy_v7_original,161,1341846653.230042,1,94,3379,328,152,2.846431,0.026279,0.102884,198.0,4.0,9.0,164.0,3.0,0.0,69.0,140.0,105.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,22.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,8.120563,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,
wrpy_v7_original,162,1341846653.262357,1,95,3290,278,129,2.862222,0.015792,0.103190,247.0,9.0,35.0,177.0,4.0,4.0,96.0,154.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,49.0,1.0,5.0,37.0
wrpy_v7_original,163,1341846653.298380,1,96,3328,275,134,2.865818,0.003596,0.111296,196.0,5.0,20.0,173.0,3.0,4.0,42.0,141.0,141.0,,,,,,,,,0.0,2.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,20.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,
wrpy_v7_original,164,1341846653.330162,1,97,3412,287,151,2.873166,0.007348,0.105332,177.0,0.0,7.0,153.0,1.0,0.0,7.0,47.0,47.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,,,,,,,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
wrpy_v7_original,165,1341846653.366319,1,98,3406,276,130,2.878409,0.005243,0.110641,150.0,3.0,9.0,154.0,0.0,0.0,,43.0,43.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,166,1341846653.398226,1,99,3329,262,128,2.892422,0.014013,0.118617,159.0,11.0,5.0,165.0,1.0,1.0,49.0,89.0,70.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,167,1341846653.430060,1,100,3373,211,85,2.914787,0.022366,0.108135,154.0,7.0,13.0,147.0,2.0,2.0,14.0,29.0,20.0,,,,,,,,,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,168,1341846653.466341,1,101,3402,222,76,2.918984,0.004196,0.113434,139.0,6.0,8.0,149.0,3.0,3.0,15.0,21.0,21.0,,,,,,,,,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,169,1341846653.498194,1,102,3401,196,85,2.934662,0.015678,0.121182,168.0,1.0,5.0,164.0,5.0,4.0,30.0,30.0,15.0,,,,,,,,,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,170,1341846653.530205,1,103,3361,180,79,2.952454,0.017791,0.105677,163.0,1.0,6.0,122.0,2.0,2.0,14.0,14.0,,,,,,,,,,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,171,1341846653.566601,1,104,3373,205,87,2.957542,0.005088,0.112923,166.0,1.0,3.0,143.0,1.0,1.0,15.0,23.0,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,172,1341846653.598213,1,105,3400,204,82,2.964125,0.006584,0.120107,166.0,3.0,0.0,131.0,1.0,1.0,11.0,11.0,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,173,1341846653.634793,1,106,3423,213,93,2.973990,0.009865,0.061820,178.0,1.0,17.0,91.0,1.0,1.0,8.0,8.0,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,174,1341846653.666143,1,106,3374,218,117,2.985340,0.011350,0.066904,173.0,5.0,11.0,94.0,1.0,0.0,7.0,7.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,175,1341846653.698738,1,107,3396,230,105,2.989788,0.004448,0.075117,173.0,3.0,5.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,176,1341846653.734313,1,108,3413,198,77,2.998864,0.009076,0.080612,164.0,0.0,12.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,177,1341846653.766275,1,109,3412,219,86,3.009727,0.010863,0.085280,176.0,0.0,11.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,178,1341846653.802358,1,110,3374,189,65,3.019923,0.010195,0.098298,82.0,1.0,13.0,108.0,0.0,0.0,,10.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,179,1341846653.834226,1,111,3395,219,76,3.023985,0.004062,0.068910,168.0,3.0,19.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,180,1341846653.866214,1,112,3416,233,103,3.031213,0.007228,0.072917,181.0,2.0,19.0,77.0,1.0,1.0,3.0,9.0,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,181,1341846653.902170,1,113,3444,231,89,3.044057,0.012844,0.079967,151.0,13.0,18.0,71.0,2.0,2.0,18.0,30.0,,,,,,,,,,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,182,1341846653.934160,1,113,3384,245,103,3.054954,0.010897,0.067581,166.0,13.0,23.0,68.0,2.0,0.0,12.0,19.0,7.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,183,1341846653.966155,1,114,3401,242,106,3.058481,0.003527,0.072865,131.0,6.0,18.0,95.0,2.0,2.0,8.0,18.0,,,,,,,,,,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,184,1341846654.002169,1,115,3421,267,114,3.060071,0.001590,0.080492,144.0,7.0,13.0,93.0,0.0,0.0,,28.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v7_original,185,1341846654.034140,1,116,3424,276,122,3.068289,0.008217,0.083818,134.0,11.0,7.0,129.0,2.0,1.0,11.0,11.0,11.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
