case,frame_id,timestamp,is_keyframe_created,num_keyframes,num_mappoints,local_map_matches_before_pose,inlier_map_matches_after_pose,estimated_accum_path_m,estimated_frame_step_m,mask_ratio,ckf_accepted_depth_candidates,ckf_boundary_existing_supported_candidates,ckf_boundary_skipped_new_candidates,ckf_direct_vetoed_candidates,lm_delayed_rejected_boundary_pairs,lm_delayed_support_sum,lm_kept_pairs_after_boundary,lm_kept_pairs_after_delayed_boundary,lm_kept_static_pairs_after_instance,lm_promoted_geom_created,lm_promoted_geom_depth,lm_promoted_geom_enter,lm_promoted_geom_parallax,lm_promoted_geom_reproj1,lm_promoted_geom_reproj2,lm_promoted_geom_scale,lm_promoted_geom_triangulated,lm_quality_depth_support_sum,lm_quality_found_support_sum,lm_quality_frame_support_sum,lm_quality_raw_depth_support_sum,lm_quality_raw_support_sum,lm_quality_rejected_boundary_pairs,lm_quality_reliable_support_sum,lm_quality_residual_support_sum,lm_score_created,lm_score_geom_evaluated,lm_score_post_geom_rejected,lm_score_support_accepted,lm_score_support_candidates,lm_score_support_rejected,lm_skipped_boundary_pairs,lm_skipped_instance_pairs,lm_state_allowed,lm_state_candidates,lm_state_keyframe_pressure,lm_state_lba_pressure,lm_state_rejected,lm_state_scale_pressure,lm_state_tracking_pressure,lm_support_promoted_boundary_pairs
wrpy_v4_near_diag,164,1341846653.330162,1,97,3410,328,173,2.973013,0.004422,0.105332,177,2,5,153,1,0,19,105,88,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,12,,,,,,,,0
wrpy_v4_near_diag,165,1341846653.366319,1,98,3402,299,137,2.976297,0.003284,0.110641,150,3,9,154,1,0,28,53,42,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,15,,,,,,,,0
wrpy_v4_near_diag,166,1341846653.398226,1,99,3322,274,139,2.989352,0.013055,0.118617,159,11,5,165,1,0,20,65,3,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,,,,,,,,0
wrpy_v4_near_diag,167,1341846653.430060,1,100,3354,218,76,3.023587,0.034235,0.108135,154,6,14,147,0,0,,13,13,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,5,,,,,,,,0
wrpy_v4_near_diag,168,1341846653.466341,1,101,3382,271,94,3.031677,0.008090,0.113434,139,8,6,149,1,0,15,33,33,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,,,,,,,,0
wrpy_v4_near_diag,169,1341846653.498194,1,102,3390,237,90,3.034448,0.002771,0.121182,168,1,5,164,3,0,14,14,7,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,4,,,,,,,,0
wrpy_v4_near_diag,170,1341846653.530205,1,103,3342,188,94,3.073819,0.039370,0.105677,163,3,4,122,4,0,9,32,23,,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,8,,,,,,,,0
wrpy_v4_near_diag,171,1341846653.566601,1,104,3370,214,100,3.083651,0.009833,0.112923,166,2,2,143,1,0,6,9,9,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,,,,,,,,0
wrpy_v4_near_diag,172,1341846653.598213,1,105,3389,214,98,3.093964,0.010313,0.120107,166,3,0,131,1,0,4,4,4,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wrpy_v4_near_diag,173,1341846653.634793,1,106,3407,215,96,3.109905,0.015941,0.061820,178,4,14,91,1,0,4,4,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_v4_near_diag,174,1341846653.666143,1,107,3372,208,117,3.135082,0.025177,0.066904,173,5,11,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,175,1341846653.698738,1,108,3389,216,101,3.144846,0.009764,0.075117,173,3,5,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,176,1341846653.734313,1,109,3409,203,83,3.152330,0.007484,0.080612,164,1,11,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,177,1341846653.766275,1,110,3408,207,80,3.180281,0.027951,0.085280,176,1,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,178,1341846653.802358,1,111,3375,158,55,3.228433,0.048152,0.098298,82,0,14,108,4,10,86,225,164,,,,,,,,,0,10,6,2,10,4,0,0,0,0,0,0,4,4,4,28,,,,,,,,0
wrpy_v4_near_diag,179,1341846653.834226,1,112,3413,209,84,3.233724,0.005291,0.068910,168,6,16,90,5,3,122,193,180,,,,,,,,,0,3,3,3,3,5,0,0,0,0,0,0,5,5,5,19,,,,,,,,0
wrpy_v4_near_diag,180,1341846653.866214,1,113,3447,228,86,3.245717,0.011993,0.072917,181,4,17,77,1,0,53,53,53,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,,,,,,,,0
wrpy_v4_near_diag,181,1341846653.902170,1,114,3459,238,93,3.249410,0.003693,0.079967,151,11,20,71,0,0,,33,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,182,1341846653.934160,1,114,3403,258,116,3.281070,0.031660,0.067581,166,13,23,68,1,2,6,12,6,0,1,1,1,0,0,0,1,1,1,2,2,2,1,1,1,0,0,0,1,2,1,1,1,,,,,,,,1
wrpy_v4_near_diag,183,1341846653.966155,1,115,3426,237,108,3.290056,0.008986,0.072865,131,7,17,95,0,0,,8,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,184,1341846654.002169,1,116,3441,269,115,3.295979,0.005923,0.080492,144,7,13,93,0,0,,10,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,185,1341846654.034140,1,117,3449,282,122,3.300422,0.004443,0.083818,134,11,7,129,3,1,10,10,5,,,,,,,,,0,0,1,0,1,3,0,0,0,0,0,0,3,3,3,1,,,,,,,,0
wrpy_v4_near_diag,186,1341846654.070172,1,118,3413,252,100,3.317351,0.016929,0.089720,92,1,7,125,3,1,16,16,8,,,,,,,,,0,0,1,0,1,3,0,0,0,0,0,0,3,3,3,3,,,,,,,,0
wrpy_v4_near_diag,187,1341846654.102438,1,119,3430,275,92,3.332093,0.014742,0.094850,117,0,3,116,1,4,10,32,32,1,1,1,1,1,1,1,1,0,4,4,0,4,1,4,4,1,1,0,1,2,1,1,5,,,,,,,,1
wrpy_v4_near_diag,188,1341846654.134349,1,120,3455,337,117,3.351327,0.019234,0.084948,162,7,23,106,2,2,16,34,34,0,0,1,0,0,0,0,0,0,2,2,0,2,2,1,1,0,0,0,1,3,2,2,7,,,,,,,,1
wrpy_v4_near_diag,189,1341846654.170244,1,121,3480,324,103,3.374445,0.023118,0.086188,134,3,18,112,4,2,51,57,57,,,,,,,,,0,1,1,1,2,4,0,0,0,0,0,0,4,4,4,9,,,,,,,,0
wrpy_v4_near_diag,190,1341846654.202087,1,120,3440,370,159,3.403391,0.028946,0.095573,180,0,0,126,0,0,,78,60,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,5,,,,,,,,0
wrpy_v4_near_diag,191,1341846654.234434,1,121,3486,383,180,3.406526,0.003135,0.085951,160,4,11,105,1,2,7,65,29,,,,,,,,,0,0,2,0,2,1,0,0,0,0,0,0,1,1,1,5,,,,,,,,0
wrpy_v4_near_diag,192,1341846654.270041,1,122,3527,373,163,3.415018,0.008492,0.087132,150,3,12,112,1,0,17,145,145,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,20,,,,,,,,0
wrpy_v4_near_diag,193,1341846654.302117,1,123,3597,457,197,3.420476,0.005458,0.088265,196,3,14,108,0,0,,94,74,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,7,,,,,,,,0
wrpy_v4_near_diag,194,1341846654.338026,1,124,3506,400,160,3.474102,0.053626,0.098910,202,11,16,106,4,3,31,35,10,,,,,,,,,0,2,1,2,3,4,0,0,0,0,0,0,4,4,4,3,,,,,,,,0
wrpy_v4_near_diag,195,1341846654.369979,1,125,3501,405,179,3.497314,0.023212,0.101185,151,6,8,125,3,2,36,69,49,,,,,,,,,0,1,1,0,2,3,0,0,0,0,0,0,3,3,3,6,,,,,,,,0
wrpy_v4_near_diag,196,1341846654.402172,1,126,3550,374,115,3.552772,0.055458,0.097673,198,3,7,136,1,0,26,86,86,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,11,,,,,,,,0
wrpy_v4_near_diag,197,1341846654.438133,1,127,3601,447,126,3.629695,0.076923,0.113818,196,5,18,140,1,2,5,24,24,,,,,,,,,0,0,2,0,2,1,0,0,0,0,0,0,1,1,1,9,,,,,,,,0
wrpy_v4_near_diag,198,1341846654.470186,1,128,3530,423,173,3.667602,0.037907,0.119430,187,2,9,113,3,2,23,76,76,1,1,1,1,1,1,1,1,0,2,2,0,2,3,2,2,1,1,0,1,4,3,3,38,,,,,,,,1
wrpy_v4_near_diag,199,1341846654.502267,1,129,3574,380,124,3.719077,0.051474,0.116536,248,0,14,111,7,0,107,159,159,,,,,,,,,0,0,0,0,0,7,0,0,0,0,0,0,7,7,7,56,,,,,,,,0
wrpy_v4_near_diag,200,1341846654.539064,1,130,3692,498,179,3.795675,0.076599,0.121540,312,5,22,106,7,3,17,23,8,,,,,,,,,0,1,3,0,3,7,0,0,0,0,0,0,7,7,7,12,,,,,,,,0
wrpy_v4_near_diag,201,1341846654.570053,1,131,3693,481,149,3.832201,0.036526,0.126715,279,7,12,116,3,4,39,88,87,,,,,,,,,0,2,2,2,4,3,0,0,0,0,0,0,3,3,3,43,,,,,,,,0
wrpy_v4_near_diag,202,1341846654.606030,1,132,3602,447,119,3.857770,0.025569,0.103021,338,1,12,63,1,3,46,168,151,,,,,,,,,0,3,1,3,3,1,0,0,0,0,0,0,1,1,1,20,,,,,,,,0
wrpy_v4_near_diag,203,1341846654.637980,1,133,3769,476,168,3.911782,0.054012,0.000000,431,0,0,0,0,0,,50,43,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,6,,,,,,,,0
wrpy_v4_near_diag,204,1341846654.670155,1,134,3824,530,187,3.925592,0.013810,0.000000,393,0,0,0,0,0,,71,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,205,1341846654.706022,1,135,3831,512,149,3.932716,0.007123,0.000000,325,0,0,0,0,0,,107,25,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v4_near_diag,206,1341846654.738497,1,136,3688,529,188,3.976226,0.043511,0.000000,389,0,0,0,1,3,7,65,8,,,,,,,,,0,1,3,3,3,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wrpy_v4_near_diag,207,1341846654.774056,1,137,3753,508,189,4.044881,0.068654,0.000000,398,0,0,0,1,0,17,136,9,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,,,,,0
wrpy_v4_near_diag,208,1341846654.806040,1,138,3822,563,200,4.064036,0.019156,0.000000,335,0,0,0,0,0,,107,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,209,1341846654.838060,1,139,3856,558,204,4.070616,0.006580,0.000000,383,0,0,0,0,0,,87,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,211,1341846654.906209,1,140,3711,524,226,4.130516,0.029682,0.054743,361,2,5,31,0,0,,67,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,212,1341846654.938214,1,141,3762,509,160,4.157249,0.026733,0.048607,382,6,8,24,3,0,58,153,117,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,7,,,,,,,,0
wrpy_v4_near_diag,213,1341846654.974334,1,142,3919,549,242,4.176966,0.019716,0.059427,450,1,5,44,0,0,,60,26,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v4_near_diag,214,1341846655.006124,1,143,3940,546,231,4.208363,0.031398,0.075254,404,3,4,47,0,0,,103,50,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,0
wrpy_v4_near_diag,215,1341846655.042239,1,144,3815,473,173,4.214606,0.006243,0.131214,414,2,7,48,0,0,,41,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,216,1341846655.074179,1,145,3892,493,206,4.232527,0.017921,0.139723,520,4,18,54,0,0,,68,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,217,1341846655.106132,1,146,3953,488,236,4.253408,0.020881,0.064027,433,1,7,69,1,3,22,64,,,,,,,,,,0,2,3,0,3,1,0,0,0,0,0,0,1,1,1,,,,,,,,,0
wrpy_v4_near_diag,218,1341846655.142070,1,147,4017,433,107,4.263638,0.010230,0.167139,486,15,24,81,0,0,,24,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,220,1341846655.206124,1,148,3907,452,191,4.314389,0.018418,0.165706,451,22,17,102,0,0,,39,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,221,1341846655.242079,1,149,3988,448,181,4.326414,0.012025,0.170791,494,21,33,110,2,8,35,59,,,,,,,,,,0,6,2,8,8,2,0,0,0,0,0,0,2,2,2,,,,,,,,,0
wrpy_v4_near_diag,222,1341846655.274211,1,150,4072,465,161,4.352646,0.026232,0.166875,557,15,39,114,0,0,,41,10,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,0
wrpy_v4_near_diag,223,1341846655.310175,1,151,4086,455,165,4.360995,0.008349,0.166943,464,16,26,125,1,0,2,21,8,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,,,,,,,,0
wrpy_v4_near_diag,225,1341846655.374134,1,150,3957,453,195,4.454822,0.035581,0.151559,528,22,21,97,1,0,15,40,16,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,10,,,,,,,,0
wrpy_v4_near_diag,226,1341846655.410207,1,151,3982,460,220,4.478783,0.023961,0.158630,410,12,28,132,2,0,46,96,78,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,17,,,,,,,,0
wrpy_v4_near_diag,227,1341846655.442262,1,152,4074,464,214,4.500748,0.021965,0.139554,491,23,44,71,0,0,,68,52,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,11,,,,,,,,0
wrpy_v4_near_diag,228,1341846655.474205,1,153,4116,499,234,4.535486,0.034738,0.144544,475,30,16,103,0,0,,67,25,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,9,,,,,,,,0
wrpy_v4_near_diag,229,1341846655.510277,1,154,3993,495,209,4.596643,0.061158,0.158405,484,28,21,122,3,14,19,59,56,,,,,,,,,0,8,10,14,14,3,0,0,0,0,0,0,3,3,3,28,,,,,,,,0
wrpy_v4_near_diag,230,1341846655.542135,1,155,3997,499,241,4.621342,0.024699,0.171901,409,7,8,192,2,2,32,69,65,,,,,,,,,0,0,2,0,2,2,0,0,0,0,0,0,2,2,2,28,,,,,,,,0
wrpy_v4_near_diag,231,1341846655.578132,1,156,4058,530,240,4.643810,0.022468,0.185758,421,4,5,212,0,0,,39,36,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,27,,,,,,,,0
wrpy_v4_near_diag,232,1341846655.610085,1,157,4066,482,198,4.680311,0.036501,0.203109,422,3,11,220,3,2,32,91,85,,,,,,,,,0,0,2,2,2,3,0,0,0,0,0,0,3,3,3,55,,,,,,,,0
wrpy_v4_near_diag,234,1341846655.678110,1,157,3964,459,183,4.733103,0.029481,0.188919,468,10,15,185,0,0,,45,45,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,60,,,,,,,,0
wrpy_v4_near_diag,235,1341846655.710074,1,158,4011,444,196,4.769433,0.036330,0.204176,452,7,10,250,0,0,,48,48,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,86,,,,,,,,0
wrpy_v4_near_diag,236,1341846655.748050,1,159,4098,447,171,4.801785,0.032352,0.138454,602,19,31,108,0,0,,51,51,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,55,,,,,,,,0
wrpy_v4_near_diag,237,1341846655.778076,1,160,4124,479,187,4.838251,0.036466,0.141520,545,19,17,110,2,0,15,59,59,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,52,,,,,,,,0
wrpy_v4_near_diag,238,1341846655.810222,1,161,4019,458,197,4.879581,0.041330,0.153965,567,27,25,126,6,4,35,64,64,,,,,,,,,0,2,3,4,4,6,0,0,0,0,0,0,6,6,6,53,,,,,,,,0
wrpy_v4_near_diag,239,1341846655.846257,1,162,4082,470,209,4.922554,0.042973,0.146914,581,33,54,123,8,15,33,52,52,5,5,5,5,5,5,5,5,5,10,13,14,15,8,5,5,5,5,0,5,13,8,8,79,,,,,,,,5
wrpy_v4_near_diag,240,1341846655.910355,1,163,4156,433,152,4.981277,0.058723,0.156003,571,37,31,142,9,21,53,67,67,3,4,4,4,4,3,3,4,4,18,16,20,21,9,5,5,3,3,0,4,13,9,9,61,,,,,,,,4
wrpy_v4_near_diag,241,1341846655.946240,1,164,4180,455,158,5.020712,0.039434,0.162868,594,37,42,144,5,14,25,53,48,,,,,,,,,0,11,14,14,14,5,0,0,0,0,0,0,5,5,5,37,,,,,,,,0
wrpy_v4_near_diag,242,1341846655.978412,1,163,4080,441,165,5.063979,0.043267,0.167093,507,0,4,206,0,0,,51,51,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,30,,,,,,,,0
wrpy_v4_near_diag,243,1341846656.014188,1,164,4088,445,181,5.071487,0.007508,0.180550,518,0,0,212,0,0,,43,43,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,34,,,,,,,,0
wrpy_v4_near_diag,244,1341846656.046211,1,165,4096,464,220,5.089101,0.017614,0.196305,511,1,2,230,0,0,,27,27,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,18,,,,,,,,0
wrpy_v4_near_diag,245,1341846656.078165,1,166,4109,437,205,5.106197,0.017096,0.172292,471,0,4,226,0,0,,36,17,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wrpy_v4_near_diag,247,1341846656.146158,1,167,4030,366,185,5.164549,0.028258,0.199652,442,0,2,288,2,1,26,57,40,,,,,,,,,0,0,1,0,1,2,0,0,0,0,0,0,2,2,2,4,,,,,,,,0
wrpy_v4_near_diag,248,1341846656.178154,1,168,4100,390,204,5.176556,0.012007,0.169466,494,0,19,221,0,0,,18,16,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wrpy_v4_near_diag,249,1341846656.214132,1,169,4120,393,227,5.186152,0.009596,0.180052,490,0,2,234,0,0,,20,20,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,6,,,,,,,,0
wrpy_v4_near_diag,250,1341846656.246093,1,170,4113,388,221,5.191237,0.005085,0.190036,471,0,0,231,0,0,,24,9,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,0
wrpy_v4_near_diag,253,1341846656.346094,1,171,4051,327,184,5.243064,0.020834,0.181683,498,0,0,225,0,0,,17,17,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,0
wrpy_v4_near_diag,254,1341846656.382222,1,172,4092,347,194,5.255481,0.012417,0.151911,491,0,11,188,0,0,,5,5,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,3,,,,,,,,0
wrpy_v4_near_diag,255,1341846656.414253,1,173,4134,318,161,5.277208,0.021727,0.157604,536,3,10,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,256,1341846656.446177,1,174,4140,326,167,5.311365,0.034157,0.165407,540,1,1,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,257,1341846656.482260,1,174,4053,298,149,5.333758,0.022393,0.142806,557,0,29,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,258,1341846656.519461,1,175,4069,312,180,5.359192,0.025434,0.152676,587,3,1,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,259,1341846656.550284,1,176,4092,293,168,5.377947,0.018755,0.161882,593,2,0,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,260,1341846656.582247,1,177,4096,318,180,5.387637,0.009690,0.139909,535,0,10,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,261,1341846656.614195,1,177,4011,283,166,5.401085,0.013448,0.150143,540,1,1,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,262,1341846656.649995,1,178,4020,281,167,5.405860,0.004775,0.159206,526,0,0,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,263,1341846656.682076,1,179,4053,283,157,5.415793,0.009932,0.132181,595,4,20,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,264,1341846656.714216,1,180,4078,286,162,5.432532,0.016739,0.143281,647,2,1,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,266,1341846656.782653,1,179,4020,273,157,5.456950,0.017839,0.130817,613,1,15,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,267,1341846656.824388,1,180,4041,290,169,5.469421,0.012472,0.141126,640,0,0,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,268,1341846656.856226,1,181,4057,295,167,5.500071,0.030650,0.153151,569,0,0,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,269,1341846656.892050,1,182,4075,304,157,5.520662,0.020590,0.129014,602,0,0,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,270,1341846656.924099,1,181,3997,289,164,5.533600,0.012938,0.140589,611,0,0,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,271,1341846656.956112,1,182,4061,261,145,5.557474,0.023874,0.150329,668,0,0,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,272,1341846656.992122,1,183,4097,314,179,5.573301,0.015827,0.127445,638,1,0,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,273,1341846657.024108,1,184,4122,313,180,5.576816,0.003515,0.140928,611,0,0,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,274,1341846657.056121,1,182,4040,289,132,5.591958,0.015143,0.151146,604,1,6,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,275,1341846657.092006,1,183,4129,263,100,5.626278,0.034320,0.121309,618,2,27,206,18,6,100,100,100,,,,,,,,,0,3,5,1,6,18,0,0,0,0,0,0,18,18,18,49,,,,,,,,0
wrpy_v4_near_diag,276,1341846657.124027,1,184,4240,326,154,5.645109,0.018831,0.133291,590,0,8,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,277,1341846657.155973,1,185,4361,297,116,5.652989,0.007880,0.143770,571,0,4,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,278,1341846657.192094,1,185,4314,259,100,5.683746,0.030757,0.256084,533,4,45,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,279,1341846657.224195,1,186,4335,278,129,5.703028,0.019281,0.254046,498,5,35,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,280,1341846657.292164,1,187,4345,279,119,5.725856,0.022829,0.250934,494,7,36,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,281,1341846657.321288,1,188,4371,316,111,5.729969,0.004113,0.238747,483,9,43,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,282,1341846657.354367,1,186,4320,300,122,5.735649,0.005679,0.226566,430,3,33,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrpy_v4_near_diag,283,1341846657.386193,1,187,4352,314,114,5.741197,0.005548,0.229261,463,13,40,317,0,0,,17,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0
wrpy_v4_near_diag,284,1341846657.418105,1,188,4434,300,124,5.748311,0.007114,0.217572,518,7,44,277,0,0,,13,11,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,6,,,,,,,,0
wrpy_v4_near_diag,285,1341846657.454277,1,189,4482,339,110,5.760205,0.011894,0.221367,445,4,27,316,3,2,5,22,9,,,,,,,,,0,2,0,2,2,3,0,0,0,0,0,0,3,3,3,6,,,,,,,,0
wrpy_v4_near_diag,286,1341846657.486117,1,189,4418,338,97,5.773924,0.013719,0.238802,431,6,28,324,0,0,,8,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wrpy_v4_near_diag,287,1341846657.522092,1,190,4474,349,114,5.787873,0.013949,0.257747,464,10,41,320,1,1,6,27,8,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,2,,,,,,,,0
wrpy_v4_near_diag,288,1341846657.554062,1,191,4530,386,112,5.815529,0.027657,0.248242,428,8,18,340,0,0,,16,2,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,0
wrpy_v4_near_diag,289,1341846657.586078,1,192,4569,418,109,5.840746,0.025217,0.231768,471,11,18,275,0,0,,22,18,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,8,,,,,,,,0
wrpy_v4_near_diag,291,1341846657.654161,1,193,4449,480,148,5.926536,0.037690,0.194645,454,15,31,281,2,0,38,62,54,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,39,,,,,,,,0
wrpy_v4_near_diag,292,1341846657.686517,1,194,4531,483,116,5.944818,0.018283,0.199723,456,21,32,275,2,0,21,37,37,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,70,,,,,,,,0
wrpy_v4_near_diag,293,1341846657.722061,1,195,4581,496,133,5.975567,0.030749,0.192565,477,26,37,272,1,1,1,33,24,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,30,,,,,,,,0
wrpy_v4_near_diag,294,1341846657.754104,1,196,4562,490,128,5.997676,0.022109,0.189121,431,24,34,261,0,0,,18,9,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2,,,,,,,,0
wrpy_v4_near_diag,295,1341846657.790066,1,197,4427,437,84,6.027217,0.029541,0.188652,450,19,30,227,0,0,,13,2,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,5,,,,,,,,0
